"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"08/10/2025";"0500";"16,3";"16,3";"16,0";"90,4";"92,2";"90,4";"";"";"";"918,9";"919,8";"918,9";"1,8";"0,0";"2,2";"";"0,0"
"08/10/2025";"0600";"15,9";"16,3";"15,8";"90,7";"91,6";"90,1";"";"";"";"919,0";"919,7";"918,8";"2,4";"22,0";"2,6";"";"0,0"
"08/10/2025";"0700";"15,8";"15,9";"15,6";"90,0";"90,9";"90,0";"";"";"";"918,9";"919,2";"918,5";"2,4";"22,0";"2,4";"";"0,0"
"08/10/2025";"0800";"15,3";"15,8";"15,3";"92,8";"92,8";"90,0";"";"";"";"919,6";"919,6";"918,8";"4,8";"0,0";"2,4";"";"0,3"
"08/10/2025";"0900";"15,3";"15,4";"15,3";"92,4";"93,0";"92,4";"";"";"";"919,9";"920,0";"919,6";"3,0";"45,0";"2,4";"";"0,3"
"08/10/2025";"1000";"15,5";"15,5";"15,2";"91,6";"93,3";"91,6";"";"";"";"920,0";"920,4";"919,7";"2,4";"22,0";"2,4";"";"0,8"
"08/10/2025";"1100";"15,5";"15,5";"15,4";"89,5";"91,6";"89,5";"";"";"";"920,8";"921,4";"920,0";"3,3";"22,0";"2,4";"";"0,0"
"08/10/2025";"1200";"15,3";"15,5";"15,3";"89,5";"89,9";"89,0";"";"";"";"922,3";"922,3";"921,1";"0,7";"0,0";"2,4";"";"0,0"
"08/10/2025";"1300";"15,7";"15,7";"15,3";"86,7";"89,5";"86,5";"";"";"";"922,5";"922,8";"922,1";"1,5";"67,0";"2,4";"";"0,0"
"08/10/2025";"1400";"15,9";"15,9";"15,7";"86,0";"86,7";"85,4";"";"";"";"922,4";"922,5";"922,1";"0,7";"0,0";"2,0";"";"0,0"
"08/10/2025";"1500";"16,4";"16,5";"15,9";"83,1";"86,0";"82,3";"";"";"";"922,6";"922,6";"921,8";"0,3";"270,0";"2,6";"";"0,0"
"08/10/2025";"1600";"17,1";"17,4";"16,4";"79,8";"83,1";"79,8";"";"";"";"921,5";"922,6";"921,4";"3,3";"0,0";"1,8";"";"0,0"
"08/10/2025";"1700";"16,3";"17,1";"16,3";"83,7";"83,7";"79,8";"";"";"";"921,8";"921,9";"921,3";"0,9";"22,0";"2,6";"";"0,0"
"08/10/2025";"1800";"16,2";"16,5";"16,2";"85,4";"85,4";"83,7";"";"";"";"921,4";"921,8";"921,3";"3,1";"22,0";"0,9";"";"0,0"
"08/10/2025";"1900";"15,7";"16,2";"15,7";"88,2";"88,2";"85,4";"";"";"";"921,2";"921,4";"920,7";"1,3";"22,0";"2,4";"";"0,0"
"08/10/2025";"2000";"15,8";"15,8";"15,7";"88,3";"88,3";"87,7";"";"";"";"921,0";"921,2";"920,9";"0,3";"22,0";"2,6";"";"0,0"
"08/10/2025";"2100";"15,3";"15,8";"15,3";"89,5";"90,0";"88,1";"";"";"";"921,5";"921,9";"921,3";"4,6";"22,0";"2,6";"";"0,0"
"08/10/2025";"2200";"15,1";"15,3";"15,1";"89,8";"89,8";"88,8";"";"";"";"922,2";"922,3";"921,4";"1,5";"0,0";"2,4";"";"0,0"
"08/10/2025";"2300";"15,1";"15,1";"14,9";"90,8";"91,0";"89,8";"";"";"";"922,2";"922,4";"922,1";"0,9";"22,0";"2,0";"";"0,0"
"09/10/2025";"0000";"15,1";"15,2";"15,0";"90,2";"91,1";"90,2";"";"";"";"922,6";"922,6";"922,2";"1,1";"90,0";"2,2";"";"0,0"
"09/10/2025";"0100";"14,5";"15,1";"14,5";"91,9";"91,9";"90,0";"";"";"";"923,6";"923,9";"922,3";"1,1";"0,0";"1,6";"";"0,0"
"09/10/2025";"0200";"14,2";"14,5";"14,2";"95,0";"95,0";"91,9";"";"";"";"922,8";"923,6";"922,8";"1,6";"22,0";"2,4";"";"0,0"
"09/10/2025";"0300";"14,6";"14,6";"14,3";"92,1";"95,0";"92,1";"";"";"";"922,5";"922,9";"922,5";"1,5";"45,0";"2,2";"";"0,0"
"09/10/2025";"0400";"14,5";"14,6";"14,5";"91,8";"92,1";"91,7";"";"";"";"921,7";"922,8";"921,7";"2,0";"0,0";"2,0";"";"0,0"
"09/10/2025";"0500";"14,8";"14,8";"14,5";"91,4";"92,1";"91,4";"";"";"";"921,5";"921,9";"921,3";"0,9";"0,0";"1,1";"";"0,0"
"09/10/2025";"0600";"13,8";"14,8";"13,8";"93,1";"93,1";"90,9";"";"";"";"921,2";"921,6";"921,1";"2,6";"45,0";"2,6";"";"0,0"
"09/10/2025";"0700";"14,3";"14,3";"13,7";"94,3";"94,7";"93,1";"";"";"";"920,2";"921,3";"920,2";"0,9";"67,0";"2,6";"";"0,0"
"09/10/2025";"0800";"14,7";"14,7";"14,3";"92,0";"94,3";"92,0";"";"";"";"920,7";"920,8";"920,0";"1,1";"22,0";"1,6";"";"0,0"
"09/10/2025";"0900";"14,9";"14,9";"14,6";"91,3";"92,0";"91,3";"";"";"";"921,0";"921,0";"920,6";"0,9";"315,0";"1,8";"";"0,0"
"09/10/2025";"1000";"15,4";"15,4";"15,0";"89,8";"90,8";"89,8";"";"";"";"921,4";"921,4";"920,6";"0,1";"157,0";"1,6";"";"0,0"
"09/10/2025";"1100";"16,3";"16,3";"15,4";"86,3";"89,8";"86,3";"";"";"";"921,7";"921,7";"920,7";"1,5";"180,0";"1,5";"";"0,0"
"09/10/2025";"1200";"16,9";"16,9";"16,3";"84,0";"86,3";"84,0";"";"";"";"922,1";"922,4";"921,7";"2,4";"45,0";"2,4";"";"0,0"
"09/10/2025";"1300";"17,9";"17,9";"16,9";"79,2";"84,0";"79,2";"";"";"";"921,5";"922,6";"921,5";"0,9";"67,0";"2,4";"";"0,0"
"09/10/2025";"1400";"17,9";"18,3";"17,8";"78,7";"79,2";"77,2";"";"";"";"922,8";"923,1";"921,5";"0,0";"45,0";"2,4";"";"0,0"
"09/10/2025";"1500";"18,9";"18,9";"17,9";"75,4";"78,7";"75,4";"";"";"";"921,5";"922,9";"921,5";"1,1";"0,0";"1,3";"";"0,0"
"09/10/2025";"1600";"18,7";"18,9";"18,1";"80,6";"82,2";"75,4";"";"";"";"920,9";"922,3";"920,9";"1,3";"67,0";"2,0";"";"0,0"
"09/10/2025";"1700";"18,7";"19,0";"18,4";"82,1";"82,1";"79,3";"";"";"";"920,7";"922,0";"920,7";"2,0";"0,0";"2,0";"";"0,0"
"09/10/2025";"1800";"17,4";"18,8";"17,4";"86,2";"86,2";"81,0";"";"";"";"920,6";"921,6";"920,6";"3,5";"22,0";"2,0";"";"0,0"
"09/10/2025";"1900";"17,3";"17,6";"17,3";"85,6";"86,9";"85,5";"";"";"";"920,3";"921,3";"920,3";"3,0";"0,0";"2,2";"";"0,0"
"09/10/2025";"2000";"17,2";"17,3";"17,1";"84,9";"85,7";"84,9";"";"";"";"921,2";"921,3";"920,3";"0,1";"0,0";"1,5";"";"0,0"
"09/10/2025";"2100";"17,1";"17,3";"16,9";"84,8";"85,2";"84,4";"";"";"";"921,3";"921,5";"921,1";"1,3";"180,0";"2,4";"";"0,0"
"09/10/2025";"2200";"16,7";"17,1";"16,7";"85,3";"85,3";"84,8";"";"";"";"920,9";"921,4";"920,9";"1,1";"67,0";"2,0";"";"0,0"
"09/10/2025";"2300";"16,1";"16,7";"16,1";"88,2";"88,2";"85,4";"";"";"";"921,6";"922,0";"920,9";"0,1";"0,0";"2,2";"";"0,0"
"10/10/2025";"0000";"16,0";"16,1";"16,0";"88,8";"88,8";"88,2";"";"";"";"921,9";"921,9";"921,5";"0,0";"22,0";"2,4";"";"0,0"
"10/10/2025";"0100";"15,9";"16,0";"15,9";"89,5";"89,5";"88,8";"";"";"";"922,3";"922,5";"921,8";"0,7";"0,0";"0,9";"";"0,0"
"10/10/2025";"0200";"15,8";"15,9";"15,8";"89,8";"89,8";"89,5";"";"";"";"921,6";"922,6";"921,6";"1,1";"22,0";"2,6";"";"0,0"
"10/10/2025";"0300";"15,9";"16,0";"15,8";"89,0";"89,8";"88,9";"";"";"";"921,8";"922,0";"921,4";"0,0";"0,0";"1,5";"";"0,0"
"10/10/2025";"0400";"15,7";"15,9";"15,7";"90,0";"90,0";"89,0";"";"";"";"921,6";"921,8";"921,3";"2,4";"0,0";"2,4";"";"0,0"
"10/10/2025";"0500";"15,8";"15,8";"15,7";"89,8";"90,1";"89,8";"";"";"";"920,0";"921,6";"920,0";"2,0";"0,0";"2,4";"";"0,0"
"10/10/2025";"0600";"16,1";"16,1";"15,8";"89,1";"89,8";"89,1";"";"";"";"919,0";"920,0";"918,8";"0,0";"225,0";"2,0";"";"0,0"
"10/10/2025";"0700";"16,0";"16,1";"16,0";"89,5";"89,5";"89,1";"";"";"";"918,6";"919,0";"918,6";"0,9";"0,0";"2,4";"";"0,0"
"10/10/2025";"0800";"15,7";"16,0";"15,7";"91,6";"91,6";"89,5";"";"";"";"918,1";"918,6";"918,1";"0,7";"292,0";"1,5";"";"0,0"
"10/10/2025";"0900";"15,8";"15,8";"15,7";"92,9";"92,9";"91,6";"";"";"";"918,1";"918,3";"918,1";"0,0";"112,0";"1,5";"";"0,0"
"10/10/2025";"1000";"16,1";"16,2";"16,0";"92,9";"93,0";"92,9";"";"";"";"919,2";"919,2";"918,1";"0,0";"0,0";"2,4";"";"0,0"
"10/10/2025";"1100";"16,8";"16,8";"16,1";"92,7";"92,9";"92,7";"";"";"";"920,3";"920,4";"919,2";"0,0";"135,0";"1,3";"";"0,0"
"10/10/2025";"1200";"18,1";"18,1";"16,8";"89,1";"92,7";"89,1";"";"";"";"920,3";"920,4";"919,9";"0,0";"315,0";"0,9";"";"0,0"
"10/10/2025";"1300";"18,7";"19,0";"18,1";"83,2";"89,1";"82,7";"";"";"";"920,9";"921,3";"919,6";"1,3";"45,0";"1,5";"";"0,0"
"10/10/2025";"1400";"17,1";"18,6";"17,1";"92,4";"92,4";"84,0";"";"";"";"922,0";"922,5";"921,5";"0,0";"0,0";"2,4";"";"3,0"
"10/10/2025";"1500";"18,6";"18,6";"17,0";"94,2";"94,6";"93,2";"";"";"";"920,5";"922,1";"920,5";"0,3";"45,0";"1,3";"";"0,3"
"10/10/2025";"1600";"17,6";"18,6";"17,6";"91,5";"94,2";"91,0";"";"";"";"921,0";"921,2";"920,3";"2,6";"45,0";"2,6";"";"0,0"
"10/10/2025";"1700";"17,8";"17,8";"17,2";"90,9";"91,9";"90,9";"";"";"";"919,7";"921,0";"919,7";"0,5";"45,0";"2,6";"";"0,0"
"10/10/2025";"1800";"17,1";"17,8";"17,1";"92,3";"92,3";"90,7";"";"";"";"919,9";"920,0";"919,4";"0,9";"0,0";"2,2";"";"0,0"
"10/10/2025";"1900";"16,5";"17,1";"16,4";"93,9";"93,9";"92,3";"";"";"";"919,4";"919,9";"919,4";"0,0";"0,0";"2,4";"";"1,0"
"10/10/2025";"2000";"16,3";"16,7";"16,3";"94,4";"94,4";"94,0";"";"";"";"919,4";"920,2";"919,1";"0,3";"45,0";"1,6";"";""
"10/10/2025";"2100";"16,1";"16,3";"16,0";"96,3";"96,3";"94,4";"";"";"";"918,5";"919,4";"918,4";"0,1";"270,0";"1,1";"";"2,7"
"10/10/2025";"2200";"16,2";"16,2";"16,0";"97,1";"97,1";"96,3";"";"";"";"918,9";"919,1";"918,4";"1,3";"0,0";"1,3";"";"0,3"
"10/10/2025";"2300";"16,4";"16,4";"16,2";"97,3";"97,3";"97,1";"";"";"";"919,0";"919,0";"918,9";"0,0";"0,0";"1,3";"";"0,0"
"11/10/2025";"0000";"16,3";"16,6";"16,3";"97,1";"97,3";"97,1";"";"";"";"920,0";"920,1";"919,0";"0,3";"22,0";"0,3";"";"0,7"
"11/10/2025";"0100";"16,3";"16,4";"16,3";"97,2";"97,2";"97,1";"";"";"";"920,1";"920,3";"920,0";"0,0";"22,0";"0,7";"";"0,0"
"11/10/2025";"0200";"16,4";"16,4";"16,3";"97,3";"97,3";"97,2";"";"";"";"919,6";"920,1";"919,6";"0,0";"22,0";"0,7";"";"0,3"
"11/10/2025";"0300";"16,4";"16,4";"16,4";"97,3";"97,4";"97,3";"";"";"";"918,7";"919,6";"918,7";"0,0";"0,0";"1,1";"";"0,0"
"11/10/2025";"0400";"16,4";"16,4";"16,4";"97,1";"97,3";"97,1";"";"";"";"918,4";"918,8";"918,4";"0,0";"45,0";"0,0";"";"0,0"
"11/10/2025";"0500";"16,4";"16,4";"16,4";"97,0";"97,2";"97,0";"";"";"";"918,1";"918,4";"918,1";"0,0";"67,0";"1,1";"";"0,0"
"11/10/2025";"0600";"16,3";"16,4";"16,3";"96,8";"97,0";"96,8";"";"";"";"917,2";"918,1";"917,1";"0,0";"0,0";"0,9";"";"0,0"
"11/10/2025";"0700";"16,3";"16,3";"16,2";"96,2";"96,8";"96,2";"";"";"";"917,2";"917,4";"916,9";"1,1";"0,0";"1,3";"";"0,0"
"11/10/2025";"0800";"16,2";"16,3";"16,2";"96,2";"96,2";"96,0";"";"";"";"917,6";"917,6";"917,2";"0,9";"0,0";"2,0";"";"0,0"
"11/10/2025";"0900";"16,3";"16,3";"16,2";"95,8";"96,3";"95,8";"";"";"";"918,0";"918,0";"917,6";"1,3";"22,0";"1,5";"";"0,0"
"11/10/2025";"1000";"16,4";"16,4";"16,3";"95,1";"95,8";"95,1";"";"";"";"918,6";"918,7";"918,0";"0,3";"45,0";"1,3";"";"16,8"
"11/10/2025";"1100";"16,7";"16,7";"16,4";"94,1";"95,1";"94,1";"";"";"";"919,3";"919,3";"918,6";"0,3";"22,0";"1,3";"";"0,0"
"11/10/2025";"1200";"17,4";"17,4";"16,7";"92,2";"94,1";"92,2";"";"";"";"919,0";"919,4";"918,8";"0,5";"22,0";"0,9";"";"0,0"
"11/10/2025";"1300";"18,7";"18,7";"17,5";"87,1";"91,5";"87,1";"";"";"";"919,3";"919,3";"918,7";"1,5";"270,0";"1,5";"";"0,0"
"11/10/2025";"1400";"21,1";"21,1";"18,8";"77,9";"86,0";"77,9";"";"";"";"919,2";"920,5";"919,1";"0,9";"270,0";"2,4";"";"0,0"
"11/10/2025";"1500";"22,4";"22,4";"20,8";"71,0";"77,9";"71,0";"";"";"";"919,0";"919,7";"919,0";"1,5";"225,0";"2,2";"";"0,0"
"11/10/2025";"1600";"24,2";"24,2";"22,4";"65,9";"71,0";"65,9";"";"";"";"918,7";"919,5";"918,5";"0,1";"0,0";"1,8";"";"0,0"
"11/10/2025";"1700";"25,4";"26,2";"24,7";"60,1";"63,4";"59,0";"";"";"";"918,7";"918,9";"918,2";"0,5";"247,0";"2,2";"";"0,0"
"11/10/2025";"1800";"25,7";"26,5";"25,7";"59,0";"59,4";"57,4";"";"";"";"917,4";"918,6";"917,3";"0,0";"337,0";"2,2";"";"0,0"
"11/10/2025";"1900";"25,6";"25,7";"25,1";"59,8";"60,5";"58,6";"";"";"";"917,5";"917,5";"916,9";"0,0";"0,0";"1,6";"";"0,0"
"11/10/2025";"2000";"22,4";"25,6";"22,4";"75,2";"75,2";"58,8";"";"";"";"917,1";"917,5";"916,7";"1,6";"22,0";"1,6";"";"0,0"
"11/10/2025";"2100";"19,9";"22,4";"19,9";"85,4";"85,4";"75,2";"";"";"";"917,8";"917,9";"917,0";"2,6";"0,0";"2,6";"";"0,0"
"11/10/2025";"2200";"18,9";"19,9";"18,6";"90,7";"91,0";"85,4";"";"";"";"917,8";"918,0";"916,9";"0,0";"0,0";"2,6";"";"0,0"
"11/10/2025";"2300";"18,5";"18,9";"18,4";"92,3";"92,3";"90,6";"";"";"";"917,5";"917,8";"917,1";"2,0";"22,0";"2,6";"";"0,0"
"12/10/2025";"0000";"18,5";"18,6";"18,3";"92,3";"92,6";"92,3";"";"";"";"918,0";"918,1";"917,5";"0,0";"0,0";"2,4";"";"0,0"
"12/10/2025";"0100";"18,3";"18,5";"18,3";"92,3";"92,3";"92,0";"";"";"";"918,1";"918,2";"918,0";"0,9";"22,0";"1,6";"";"0,0"
"12/10/2025";"0200";"18,4";"18,4";"18,3";"92,8";"92,8";"92,3";"";"";"";"918,4";"918,4";"917,9";"1,1";"67,0";"1,6";"";"0,0"
"12/10/2025";"0300";"18,4";"18,4";"18,3";"91,2";"92,4";"91,2";"";"";"";"918,0";"918,1";"917,8";"0,0";"45,0";"0,9";"";"0,0"
"12/10/2025";"0400";"18,2";"18,4";"18,2";"91,2";"91,2";"91,0";"";"";"";"917,2";"918,0";"917,1";"0,0";"22,0";"1,5";"";"0,0"
"12/10/2025";"0500";"18,2";"18,3";"18,2";"91,1";"91,3";"91,1";"";"";"";"916,8";"917,1";"916,8";"0,0";"0,0";"0,0";"";"0,0"
"12/10/2025";"0600";"17,9";"18,2";"17,9";"91,4";"91,4";"91,1";"";"";"";"916,2";"916,8";"916,2";"0,0";"270,0";"0,3";"";"0,0"
"12/10/2025";"0700";"17,8";"18,0";"17,8";"91,3";"91,5";"91,3";"";"";"";"915,8";"916,2";"915,8";"0,0";"0,0";"1,8";"";"0,0"
"12/10/2025";"0800";"17,3";"17,7";"17,3";"93,9";"93,9";"91,3";"";"";"";"915,9";"916,1";"915,5";"0,0";"45,0";"1,3";"";"0,0"
"12/10/2025";"0900";"17,5";"17,5";"17,4";"96,6";"96,6";"94,5";"";"";"";"915,3";"916,0";"915,2";"0,0";"112,0";"1,1";"";"0,0"
"12/10/2025";"1000";"18,1";"18,1";"17,5";"98,1";"98,1";"96,6";"";"";"";"916,8";"917,0";"915,2";"2,0";"225,0";"2,0";"";"0,0"
"12/10/2025";"1100";"19,0";"19,0";"18,1";"96,8";"98,3";"96,8";"";"";"";"916,6";"917,0";"915,9";"3,9";"270,0";"2,0";"";"0,0"
"12/10/2025";"1200";"20,5";"20,5";"19,0";"90,4";"96,8";"90,4";"";"";"";"917,6";"917,6";"916,6";"0,5";"0,0";"1,1";"";"0,0"
"12/10/2025";"1300";"23,2";"23,2";"20,5";"79,5";"90,4";"79,5";"";"";"";"917,1";"917,6";"916,2";"0,0";"225,0";"0,5";"";"0,0"
"12/10/2025";"1400";"26,9";"26,9";"24,2";"65,2";"76,4";"65,2";"";"";"";"916,1";"917,3";"916,1";"0,1";"202,0";"1,6";"";"0,0"
"12/10/2025";"1500";"28,3";"28,3";"26,9";"52,1";"65,2";"52,1";"";"";"";"915,6";"916,1";"915,5";"0,5";"225,0";"1,8";"";"0,0"
"12/10/2025";"1600";"28,3";"28,4";"28,2";"49,6";"52,2";"49,6";"";"";"";"914,8";"915,6";"914,7";"2,4";"225,0";"2,4";"";"0,0"
"12/10/2025";"1700";"29,1";"29,2";"28,5";"43,1";"48,2";"42,6";"";"";"";"913,7";"914,7";"913,4";"2,6";"225,0";"2,6";"";"0,0"
"12/10/2025";"1800";"29,7";"29,7";"28,9";"40,2";"43,6";"39,3";"";"";"";"914,0";"914,1";"913,3";"0,7";"337,0";"2,4";"";"0,0"
"12/10/2025";"1900";"28,9";"29,7";"28,9";"38,7";"41,4";"38,7";"";"";"";"914,0";"914,0";"913,0";"4,5";"225,0";"2,4";"";"0,0"
"12/10/2025";"2000";"28,4";"28,9";"28,4";"40,4";"40,4";"38,3";"";"";"";"914,0";"914,6";"913,7";"3,3";"270,0";"2,4";"";"0,0"
"12/10/2025";"2100";"26,9";"28,4";"26,9";"46,9";"47,6";"40,4";"";"";"";"914,6";"914,6";"914,0";"0,1";"270,0";"2,4";"";"0,0"
"12/10/2025";"2200";"25,6";"26,9";"25,6";"49,4";"49,4";"45,4";"";"";"";"915,0";"915,2";"914,1";"2,4";"292,0";"2,4";"";"0,0"
"12/10/2025";"2300";"24,3";"25,3";"24,3";"57,1";"57,1";"51,1";"";"";"";"915,2";"915,8";"914,9";"1,1";"90,0";"1,6";"";"0,0"
"13/10/2025";"0000";"23,8";"24,1";"23,8";"59,2";"59,2";"57,8";"";"";"";"914,6";"915,6";"914,6";"1,1";"225,0";"1,1";"";"0,0"
"13/10/2025";"0100";"23,6";"23,9";"23,6";"59,5";"59,5";"58,1";"";"";"";"916,6";"916,8";"914,6";"0,0";"225,0";"1,8";"";"0,0"
"13/10/2025";"0200";"22,6";"23,6";"22,6";"62,9";"62,9";"59,2";"";"";"";"916,5";"916,6";"916,4";"0,3";"247,0";"1,3";"";"0,0"
"13/10/2025";"0300";"21,1";"22,4";"21,1";"72,9";"72,9";"64,2";"";"";"";"915,7";"916,6";"915,7";"0,7";"270,0";"1,8";"";"0,0"
"13/10/2025";"0400";"20,4";"21,1";"20,4";"78,0";"78,0";"74,0";"";"";"";"915,2";"915,5";"915,2";"3,3";"292,0";"1,6";"";"0,0"
"13/10/2025";"0500";"19,2";"20,4";"19,2";"85,5";"85,5";"78,0";"";"";"";"913,9";"915,2";"913,9";"1,1";"270,0";"2,2";"";"0,2"
"13/10/2025";"0600";"19,5";"19,5";"19,2";"85,7";"86,6";"85,7";"";"";"";"912,3";"913,7";"912,3";"0,3";"315,0";"1,5";"";"0,0"
"13/10/2025";"0700";"19,6";"19,6";"19,4";"84,5";"85,7";"84,5";"";"";"";"911,3";"912,3";"911,2";"0,0";"292,0";"2,2";"";"0,0"
"13/10/2025";"0800";"19,7";"19,7";"19,6";"82,4";"84,5";"82,4";"";"";"";"911,0";"911,5";"910,8";"0,0";"247,0";"1,1";"";"0,0"
"13/10/2025";"0900";"19,9";"19,9";"19,7";"80,7";"82,2";"80,7";"";"";"";"911,9";"912,8";"911,1";"1,6";"247,0";"1,6";"";"0,0"
"13/10/2025";"1000";"20,8";"20,8";"20,0";"77,5";"80,3";"77,5";"";"";"";"912,1";"913,3";"911,9";"2,4";"315,0";"2,4";"";"0,2"
"13/10/2025";"1100";"21,9";"21,9";"20,8";"73,0";"77,5";"73,0";"";"";"";"913,8";"913,8";"912,1";"2,6";"292,0";"2,6";"";"0,0"
"13/10/2025";"1200";"23,3";"23,3";"21,9";"68,6";"73,0";"68,6";"";"";"";"913,9";"914,0";"913,3";"6,3";"292,0";"1,3";"";"0,0"
"13/10/2025";"1300";"24,9";"24,9";"23,3";"63,7";"68,6";"63,7";"";"";"";"914,4";"914,4";"913,7";"3,9";"270,0";"2,4";"";"0,0"
"13/10/2025";"1400";"24,7";"25,4";"24,7";"60,1";"62,7";"59,1";"";"";"";"914,4";"915,3";"914,2";"3,3";"315,0";"1,8";"";"0,0"
"13/10/2025";"1500";"25,1";"25,1";"24,6";"62,4";"62,9";"60,1";"";"";"";"913,6";"915,0";"913,6";"7,8";"315,0";"2,6";"";"0,0"
"13/10/2025";"1600";"24,5";"25,1";"24,5";"65,3";"65,3";"62,4";"";"";"";"914,2";"914,5";"913,6";"3,5";"270,0";"2,0";"";"0,0"
"13/10/2025";"1700";"23,6";"24,5";"23,6";"68,1";"68,1";"65,2";"";"";"";"913,7";"914,9";"913,7";"4,5";"315,0";"2,4";"";"0,0"
"13/10/2025";"1800";"22,0";"23,6";"21,9";"78,2";"79,0";"68,1";"";"";"";"914,3";"914,3";"913,5";"3,7";"292,0";"5,4";"";"0,0"
"13/10/2025";"1900";"21,5";"22,0";"21,3";"81,3";"82,2";"77,8";"";"";"";"913,3";"914,3";"913,3";"5,4";"247,0";"2,4";"";"0,0"
"13/10/2025";"2000";"21,8";"21,8";"21,5";"75,8";"81,3";"75,2";"";"";"";"912,6";"913,3";"912,4";"2,2";"292,0";"2,6";"";"0,0"
"13/10/2025";"2100";"21,6";"21,8";"21,6";"75,2";"76,3";"75,2";"";"";"";"913,7";"914,0";"912,6";"3,0";"292,0";"2,2";"";"0,0"
"13/10/2025";"2200";"21,1";"21,6";"21,1";"79,1";"79,1";"75,1";"";"";"";"912,6";"913,9";"912,6";"3,9";"292,0";"2,2";"";"0,0"
"13/10/2025";"2300";"20,8";"21,1";"20,8";"81,4";"81,4";"79,1";"";"";"";"913,9";"913,9";"912,6";"4,1";"315,0";"2,6";"";"0,0"
"14/10/2025";"0000";"20,3";"20,8";"20,3";"83,7";"83,7";"81,4";"";"";"";"915,2";"915,2";"913,9";"1,8";"292,0";"2,6";"";"0,0"
"14/10/2025";"0100";"20,6";"20,6";"20,3";"83,0";"84,0";"83,0";"";"";"";"914,6";"915,2";"914,6";"2,4";"270,0";"2,4";"";"0,0"
"14/10/2025";"0200";"20,6";"20,6";"20,6";"84,1";"84,1";"83,0";"";"";"";"914,4";"914,7";"914,4";"2,2";"247,0";"2,4";"";"0,0"
"14/10/2025";"0300";"20,2";"20,6";"20,2";"85,7";"85,7";"84,1";"";"";"";"914,6";"915,2";"914,6";"2,8";"315,0";"2,2";"";"0,0"
"14/10/2025";"0400";"20,1";"20,2";"20,1";"86,9";"86,9";"85,7";"";"";"";"915,0";"915,0";"914,6";"1,5";"247,0";"2,6";"";"0,0"
"14/10/2025";"0500";"20,1";"20,1";"20,0";"87,4";"87,4";"86,9";"";"";"";"914,9";"915,0";"914,7";"2,4";"270,0";"2,6";"";"0,0"
"14/10/2025";"0600";"20,1";"20,3";"20,1";"87,4";"87,4";"87,2";"";"";"";"914,4";"914,9";"914,4";"1,5";"315,0";"2,4";"";"0,0"
"14/10/2025";"0700";"19,9";"20,1";"19,9";"88,8";"88,8";"87,4";"";"";"";"915,2";"915,2";"914,2";"0,0";"292,0";"2,0";"";"0,0"
"14/10/2025";"0800";"19,6";"19,9";"19,6";"90,4";"90,4";"88,8";"";"";"";"916,2";"916,2";"915,2";"0,0";"292,0";"0,9";"";"0,0"
"14/10/2025";"0900";"19,8";"19,9";"19,6";"90,8";"90,8";"90,4";"";"";"";"917,2";"917,2";"916,2";"1,3";"112,0";"1,6";"";"0,0"
"14/10/2025";"1000";"20,3";"20,3";"19,7";"88,6";"90,8";"88,6";"";"";"";"916,4";"917,3";"916,4";"0,0";"292,0";"2,6";"";"0,0"
"14/10/2025";"1100";"21,3";"21,3";"20,3";"84,3";"88,6";"84,3";"";"";"";"918,4";"918,4";"916,4";"1,6";"112,0";"1,6";"";"0,0"
"14/10/2025";"1200";"21,3";"21,6";"21,1";"67,6";"82,4";"67,6";"";"";"";"918,7";"918,7";"917,4";"1,8";"157,0";"1,8";"";"0,0"
"14/10/2025";"1300";"22,6";"22,6";"21,8";"56,9";"65,4";"56,9";"";"";"";"919,0";"919,2";"918,7";"0,9";"45,0";"2,2";"";"0,0"
"14/10/2025";"1400";"23,2";"23,8";"22,9";"52,3";"55,7";"52,3";"";"";"";"920,0";"920,0";"919,0";"4,3";"90,0";"1,1";"";"0,0"
"14/10/2025";"1500";"23,5";"23,5";"23,0";"53,0";"54,9";"53,0";"";"";"";"920,0";"920,9";"919,9";"4,1";"22,0";"4,3";"";"0,0"
"14/10/2025";"1600";"24,5";"24,6";"23,9";"51,6";"52,5";"51,1";"";"";"";"919,7";"919,8";"919,3";"1,8";"45,0";"1,8";"";"0,0"
"14/10/2025";"1700";"24,7";"24,9";"";"49,3";"51,6";"";"";"";"";"919,6";"919,8";"";"1,5";"22,0";"2,4";"";"0,0"
"14/10/2025";"1800";"23,5";"24,7";"23,5";"54,0";"54,0";"49,3";"";"";"";"919,0";"919,6";"919,0";"3,5";"22,0";"2,6";"";"0,0"
"14/10/2025";"1900";"22,9";"23,8";"22,9";"57,4";"57,4";"54,0";"";"";"";"919,2";"919,6";"919,0";"2,2";"45,0";"2,2";"";"0,0"
"14/10/2025";"2000";"20,7";"22,7";"20,7";"69,7";"69,7";"58,1";"";"";"";"920,1";"920,2";"919,4";"3,3";"0,0";"2,2";"";"0,0"
