"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"09/01/2025";"2100";"22,2";"";"";"69,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2025";"2200";"21,2";"";"";"70,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/01/2025";"2300";"20,0";"";"";"71,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"0000";"19,7";"";"";"72,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/01/2025";"0200";"19,5";"";"";"72,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/01/2025";"0400";"19,0";"";"";"74,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"0500";"19,1";"";"";"73,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"0600";"18,5";"";"";"78,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"0700";"16,9";"";"";"84,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"0800";"16,5";"";"";"86,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"0900";"16,0";"";"";"88,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1000";"16,1";"";"";"88,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1100";"18,3";"";"";"79,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1200";"22,0";"";"";"61,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1300";"24,1";"";"";"54,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1400";"24,3";"";"";"56,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1500";"25,4";"";"";"52,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1600";"26,0";"";"";"49,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1700";"26,8";"";"";"47,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1800";"26,7";"";"";"46,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"1900";"27,1";"";"";"45,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"2000";"26,6";"";"";"49,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"2100";"24,6";"";"";"59,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"2200";"22,3";"";"";"66,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/01/2025";"2300";"20,8";"";"";"69,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"0000";"19,8";"";"";"72,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"0100";"19,3";"";"";"71,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"0200";"18,8";"";"";"72,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2025";"0400";"17,5";"";"";"75,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"0500";"16,6";"";"";"80,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2025";"0700";"15,2";"";"";"85,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"0800";"14,8";"";"";"86,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"0900";"14,5";"";"";"88,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1000";"15,4";"";"";"84,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1100";"18,2";"";"";"70,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1200";"21,7";"";"";"61,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1300";"25,0";"";"";"54,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1400";"26,0";"";"";"54,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1500";"26,8";"";"";"47,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1600";"27,4";"";"";"46,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1700";"27,7";"";"";"45,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2025";"1900";"27,4";"";"";"46,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"2000";"26,4";"";"";"53,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"2100";"25,4";"";"";"63,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"2200";"23,5";"";"";"66,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/01/2025";"2300";"22,5";"";"";"67,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"0000";"21,0";"";"";"69,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/01/2025";"0200";"19,7";"";"";"70,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/01/2025";"0400";"19,1";"";"";"73,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"0500";"18,5";"";"";"78,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"0600";"18,2";"";"";"81,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"0700";"18,0";"";"";"80,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"0800";"17,9";"";"";"83,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"0900";"17,8";"";"";"84,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/01/2025";"1100";"18,9";"";"";"81,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/01/2025";"1300";"22,0";"";"";"67,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"1400";"23,1";"";"";"62,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"1500";"24,1";"";"";"64,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"1600";"24,6";"";"";"59,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"1700";"25,0";"";"";"60,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"1800";"25,4";"";"";"56,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"1900";"25,6";"";"";"55,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"2000";"24,7";"";"";"58,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"2100";"22,7";"";"";"66,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"2200";"20,8";"";"";"71,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/01/2025";"2300";"19,9";"";"";"74,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"0000";"19,6";"";"";"72,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"0100";"19,1";"";"";"76,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2025";"0400";"18,9";"";"";"73,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"0500";"18,6";"";"";"75,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2025";"0700";"18,1";"";"";"75,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"0800";"18,2";"";"";"74,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2025";"1000";"18,2";"";"";"74,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"1100";"21,6";"";"";"63,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"1200";"23,2";"";"";"56,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"1300";"23,4";"";"";"57,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"1400";"25,4";"";"";"53,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"1500";"24,8";"";"";"58,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/01/2025";"1700";"23,6";"";"";"63,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"1800";"24,4";"";"";"60,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"1900";"23,0";"";"";"63,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"2000";"22,8";"";"";"66,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"2100";"20,9";"";"";"69,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"2200";"19,7";"";"";"73,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/01/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2025";"0000";"18,6";"";"";"74,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"0100";"18,3";"";"";"75,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2025";"0400";"17,2";"";"";"72,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2025";"0800";"15,0";"";"";"83,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"0900";"14,6";"";"";"86,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"1000";"15,1";"";"";"86,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"1100";"17,9";"";"";"72,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2025";"1300";"25,4";"";"";"56,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"1400";"26,9";"";"";"51,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"1500";"25,2";"";"";"56,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"1600";"25,3";"";"";"60,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/01/2025";"1800";"24,6";"";"";"59,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"1900";"24,2";"";"";"61,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"2000";"21,8";"";"";"69,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"2100";"21,4";"";"";"69,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"2200";"20,4";"";"";"72,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/01/2025";"2300";"20,2";"";"";"71,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"0000";"20,0";"";"";"75,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"0100";"19,5";"";"";"76,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2025";"0400";"18,3";"";"";"82,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2025";"0600";"17,0";"";"";"85,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/01/2025";"0800";"16,7";"";"";"86,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"0900";"16,6";"";"";"86,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1000";"16,9";"";"";"86,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1100";"19,4";"";"";"78,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1200";"23,8";"";"";"60,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1300";"24,8";"";"";"59,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1400";"25,6";"";"";"55,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1500";"26,3";"";"";"56,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1600";"27,4";"";"";"53,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1700";"28,3";"";"";"48,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1800";"28,5";"";"";"47,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"1900";"27,7";"";"";"53,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"2000";"26,6";"";"";"58,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"2100";"25,7";"";"";"60,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"2200";"24,5";"";"";"67,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"15/01/2025";"2300";"23,3";"";"";"76,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2025";"0400";"21,0";"";"";"86,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/01/2025";"0600";"20,9";"";"";"84,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"0700";"20,6";"";"";"85,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"0800";"20,8";"";"";"82,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"0900";"20,8";"";"";"79,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1000";"21,0";"";"";"78,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1100";"21,2";"";"";"78,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1200";"22,2";"";"";"72,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1300";"23,6";"";"";"66,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1400";"24,6";"";"";"62,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1500";"25,9";"";"";"59,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1600";"26,8";"";"";"56,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1700";"26,8";"";"";"57,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1800";"27,3";"";"";"54,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"1900";"27,9";"";"";"52,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"2000";"27,6";"";"";"56,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"2100";"25,9";"";"";"65,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"2200";"23,9";"";"";"66,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"16/01/2025";"2300";"22,5";"";"";"81,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"0000";"21,6";"";"";"85,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"17/01/2025";"0100";"21,3";"";"";"86,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,5"
"17/01/2025";"0200";"20,4";"";"";"89,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"6,0"
"17/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2025";"0400";"19,6";"";"";"90,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2025";"0600";"19,6";"";"";"89,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"0700";"19,7";"";"";"88,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"0800";"20,0";"";"";"85,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"0900";"20,4";"";"";"83,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1000";"20,7";"";"";"81,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1100";"21,4";"";"";"78,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1200";"22,3";"";"";"76,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1300";"23,6";"";"";"70,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1400";"25,4";"";"";"65,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1500";"25,6";"";"";"65,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1600";"25,3";"";"";"67,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1700";"25,8";"";"";"65,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"1800";"23,2";"";"";"86,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"6,0"
"17/01/2025";"1900";"22,8";"";"";"86,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"2000";"23,6";"";"";"83,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"2100";"25,4";"";"";"72,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"17/01/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/01/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2025";"0000";"22,1";"";"";"86,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"0100";"22,3";"";"";"86,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2025";"0400";"21,5";"";"";"87,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"0500";"21,6";"";"";"87,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"0600";"21,3";"";"";"88,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"18/01/2025";"0700";"21,2";"";"";"89,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"0800";"20,9";"";"";"90,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"0900";"20,7";"";"";"91,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"18/01/2025";"1000";"20,8";"";"";"91,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"1100";"23,5";"";"";"83,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"1200";"25,8";"";"";"66,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"1300";"27,8";"";"";"50,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/01/2025";"1500";"29,9";"";"";"41,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"1600";"30,0";"";"";"49,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"1700";"29,9";"";"";"45,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"1800";"31,2";"";"";"42,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"1900";"31,2";"";"";"40,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"2000";"30,5";"";"";"51,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"2100";"26,8";"";"";"60,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"18/01/2025";"2200";"24,0";"";"";"83,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"2,0"
"18/01/2025";"2300";"21,6";"";"";"86,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"4,3"
"19/01/2025";"0000";"21,1";"";"";"89,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"0100";"20,9";"";"";"90,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"19/01/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2025";"0400";"20,5";"";"";"91,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"0500";"20,4";"";"";"91,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/01/2025";"0700";"19,9";"";"";"92,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"0800";"19,7";"";"";"92,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"0900";"19,4";"";"";"92,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1000";"19,6";"";"";"92,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1100";"21,6";"";"";"88,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1200";"24,3";"";"";"69,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1300";"28,0";"";"";"55,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1400";"28,1";"";"";"59,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1500";"30,6";"";"";"45,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1600";"30,3";"";"";"44,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1700";"31,2";"";"";"42,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"1800";"27,1";"";"";"72,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"5,5"
"19/01/2025";"1900";"21,3";"";"";"87,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"2,0"
"19/01/2025";"2000";"21,2";"";"";"88,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"2100";"21,2";"";"";"89,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"19/01/2025";"2200";"21,3";"";"";"89,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
